start,reason,years,stocks_multiple,stocks_cagr,cash_multiple,cash_cagr,stocks_100k,cash_100k,cash_shortfall
1996-12-05,Greenspan 'irrational exuberance' speech,29.78507871321013,17.55083316759175,0.10097098932973325,1.9552509913336593,0.02276720007798061,1755083.3167591752,195525.09913336593,0.8885949759385725
2014-01-02,,12.709103353867214,5.219342159078231,0.1388452237770137,1.2812541415471552,0.019692320105194394,521934.21590782306,128125.41415471552,0.7545180786205761
2018-01-02,,8.709103353867214,3.2635932781668058,0.1454702183826666,1.2640893347868196,0.027274164071830587,326359.3278166806,126408.93347868197,0.6126694636726082
2021-01-04,,5.702943189596167,2.243787247693807,0.1522426708789082,1.2097688281094976,0.033955156079936044,224378.7247693807,120976.88281094976,0.46083621370390027
2025-01-02,,1.7084188911704312,1.3314901037582205,0.18244116621915785,1.0697358524468137,0.04024739123753007,133149.01037582205,106973.58524468137,0.19658745534239253
